kbo_player_id,team,player_name,position_group,source_level,sample,seasons,contact,power,plate_discipline,bat_control,timing,bunt,speed,baserunning_judgment,fielding_range,catching,throwing_power,throwing_accuracy,fielding_judgment,composure,leadership,aggressiveness,pitcher_velocity,pitcher_stuff,pitcher_command,pitcher_movement,pitcher_stamina,pitcher_pitchability,pitcher_strikeout,pitcher_walk_control,pitcher_composure,pitch_four_seam,pitch_sinker,pitch_cutter,pitch_changeup,pitch_slider,pitch_curve,pitch_splitter,pitch_sweeper,pitch_knuckleball,formula_version
51302,키움 히어로즈,이주형,IF,KBO_2024_2025,17,2025,10,10,10,11,11,1,11,11,11,11,11,11,11,11,8,10,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
55397,키움 히어로즈,전태현,IF,KBO_2024_2025,207,2025,10,8,11,9,9,1,13,14,9,9,9,10,9,11,7,10,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
76267,키움 히어로즈,최주환,IF,KBO_2024_2025,1050,2024+2025,14,16,11,15,14,1,8,8,10,11,11,11,11,12,14,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
66838,키움 히어로즈,김동엽,OF,KBO_2024_2025,50,2024+2025,10,10,10,9,10,1,10,10,11,11,11,11,11,11,12,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
52305,키움 히어로즈,박수종,OF,KBO_2024_2025,193,2024+2025,10,10,10,10,9,1,13,13,12,11,12,10,12,11,9,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
50357,키움 히어로즈,박주홍,OF,KBO_2024_2025,342,2024+2025,9,11,13,10,10,1,14,13,14,12,12,9,13,12,9,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
68305,키움 히어로즈,변상권,OF,KBO_2024_2025,252,2024+2025,11,11,8,12,11,1,10,9,11,11,11,11,11,11,9,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
54307,키움 히어로즈,원성준,OF,KBO_2024_2025,178,2024+2025,10,12,12,10,10,1,11,12,11,11,10,12,11,11,8,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
74163,키움 히어로즈,이용규,OF,KBO_2024_2025,268,2024+2025,12,9,12,12,12,1,11,12,11,11,10,10,11,11,12,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
50167,키움 히어로즈,이주형,OF,KBO_2024_2025,1051,2024+2025,11,14,12,12,12,1,14,14,15,14,9,13,12,11,10,13,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
78135,키움 히어로즈,이형종,OF,KBO_2024_2025,208,2024+2025,10,12,14,10,10,1,12,13,11,12,11,12,11,12,13,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
64346,키움 히어로즈,임병욱,OF,KBO_2024_2025,232,2024+2025,10,11,7,10,10,1,12,13,11,11,9,9,10,10,10,12,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
64340,키움 히어로즈,임지열,OF,KBO_2024_2025,474,2024+2025,10,14,13,9,10,1,13,13,16,13,16,10,14,12,12,12,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
69332,키움 히어로즈,주성원,OF,KBO_2024_2025,236,2024+2025,10,9,10,9,9,1,13,13,13,11,12,9,12,11,8,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
54444,키움 히어로즈,카디네스,OF,KBO_2024_2025,386,2024+2025,12,13,12,12,12,1,10,10,13,11,14,8,11,12,10,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
53164,키움 히어로즈,김동규,P,KBO_2024_2025,53,2024+2025,,,,,,,,,,,,,,,,,14,11,8,9,10,9,12,7,8,10,,,,10,,,,,kbo-player-abilities-2024-2025-v1
55359,키움 히어로즈,김서준,P,KBO_2024_2025,34,2025,,,,,,,,,,,,,,,,,11,9,9,8,11,9,9,10,7,10,,,,10,10,,,,kbo-player-abilities-2024-2025-v1
66018,키움 히어로즈,김선기,P,KBO_2024_2025,738,2024+2025,,,,,,,,,,,,,,,,,10,8,9,10,13,7,5,9,8,9,,,,9,10,10,,,kbo-player-abilities-2024-2025-v1
67828,키움 히어로즈,김성민,P,KBO_2024_2025,301,2024+2025,,,,,,,,,,,,,,,,,6,11,11,13,10,10,10,10,12,,10,,10,,10,,,,kbo-player-abilities-2024-2025-v1
54368,키움 히어로즈,김연주,P,KBO_2024_2025,398,2024+2025,,,,,,,,,,,,,,,,,9,7,9,6,13,8,6,11,7,10,,,10,10,10,,,,kbo-player-abilities-2024-2025-v1
54319,키움 히어로즈,김윤하,P,KBO_2024_2025,785,2024+2025,,,,,,,,,,,,,,,,,11,7,9,6,16,7,5,11,7,10,10,,,10,10,10,,,kbo-player-abilities-2024-2025-v1
69367,키움 히어로즈,김인범,P,KBO_2024_2025,297,2024,,,,,,,,,,,,,,,,,8,8,9,9,11,9,7,10,9,,,,,,,,,,kbo-player-abilities-2024-2025-v1
55342,키움 히어로즈,메르세데스,P,KBO_2024_2025,197,2025,,,,,,,,,,,,,,,,,9,12,14,11,15,14,14,16,13,10,10,,10,10,10,,,,kbo-player-abilities-2024-2025-v1
53301,키움 히어로즈,박윤성,P,KBO_2024_2025,307,2024+2025,,,,,,,,,,,,,,,,,9,10,12,8,11,11,10,13,11,9,,,10,10,10,,,,kbo-player-abilities-2024-2025-v1
55394,키움 히어로즈,박정훈,P,KBO_2024_2025,116,2025,,,,,,,,,,,,,,,,,12,9,8,12,11,7,6,6,8,10,10,,10,10,,,,,kbo-player-abilities-2024-2025-v1
69328,키움 히어로즈,박주성,P,KBO_2024_2025,235,2025,,,,,,,,,,,,,,,,,10,8,12,8,13,9,6,15,9,10,10,,,10,10,10,,,kbo-player-abilities-2024-2025-v1
54363,키움 히어로즈,손현기,P,KBO_2024_2025,87,2024+2025,,,,,,,,,,,,,,,,,11,9,9,9,11,8,8,8,7,10,,,,10,,,,,kbo-player-abilities-2024-2025-v1
55300,키움 히어로즈,손힘찬,P,KBO_2024_2025,22,2025,,,,,,,,,,,,,,,,,8,11,10,12,10,11,12,10,10,10,,,,10,,10,,,kbo-player-abilities-2024-2025-v1
68341,키움 히어로즈,안우진,P,SCOUTING_PRIOR,0,none,,,,,,,,,,,,,,,,,11,10,10,10,10,10,10,10,10,9,,,,12,8,,,,kbo-player-abilities-2024-2025-v1
69045,키움 히어로즈,알칸타라,P,KBO_2024_2025,762,2024+2025,,,,,,,,,,,,,,,,,14,12,16,11,17,15,11,17,16,11,,,,11,,11,,,kbo-player-abilities-2024-2025-v1
67365,키움 히어로즈,양지율,P,KBO_2024_2025,152,2024+2025,,,,,,,,,,,,,,,,,9,9,10,9,9,9,8,11,9,9,10,,,10,,,,,kbo-player-abilities-2024-2025-v1
67116,키움 히어로즈,오석주,P,KBO_2024_2025,344,2024+2025,,,,,,,,,,,,,,,,,8,11,10,13,11,10,10,9,13,10,,,10,10,10,10,,,kbo-player-abilities-2024-2025-v1
76118,키움 히어로즈,원종현,P,KBO_2024_2025,266,2024+2025,,,,,,,,,,,,,,,,,12,10,13,10,10,12,9,14,10,10,10,,,10,,10,,,kbo-player-abilities-2024-2025-v1
52395,키움 히어로즈,윤석원,P,KBO_2024_2025,248,2024+2025,,,,,,,,,,,,,,,,,10,10,12,11,11,12,9,14,10,10,,,10,10,10,,,,kbo-player-abilities-2024-2025-v1
55396,키움 히어로즈,윤현,P,KBO_2024_2025,125,2025,,,,,,,,,,,,,,,,,11,9,8,10,10,6,7,6,6,10,,,,10,10,,,,kbo-player-abilities-2024-2025-v1
50036,키움 히어로즈,이강준,P,KBO_2024_2025,119,2025,,,,,,,,,,,,,,,,,15,12,9,10,10,10,13,8,9,10,11,,,10,,10,,,kbo-player-abilities-2024-2025-v1
55301,키움 히어로즈,이준우,P,KBO_2024_2025,118,2025,,,,,,,,,,,,,,,,,10,9,9,7,9,9,11,11,6,10,,,,10,9,,,,kbo-player-abilities-2024-2025-v1
55382,키움 히어로즈,임진묵,P,KBO_2024_2025,28,2025,,,,,,,,,,,,,,,,,9,10,9,11,10,9,9,9,7,9,,,10,10,,,,,kbo-player-abilities-2024-2025-v1
54362,키움 히어로즈,전준표,P,KBO_2024_2025,258,2024+2025,,,,,,,,,,,,,,,,,13,9,7,9,10,6,7,7,6,10,10,,,10,10,,10,,kbo-player-abilities-2024-2025-v1
55377,키움 히어로즈,정세영,P,KBO_2024_2025,22,2025,,,,,,,,,,,,,,,,,8,11,10,11,9,10,9,10,7,10,,,10,10,,,,,kbo-player-abilities-2024-2025-v1
55313,키움 히어로즈,정현우,P,KBO_2024_2025,384,2025,,,,,,,,,,,,,,,,,9,9,9,10,15,7,7,7,8,10,,,10,10,10,10,,,kbo-player-abilities-2024-2025-v1
69360,키움 히어로즈,조영건,P,KBO_2024_2025,550,2024+2025,,,,,,,,,,,,,,,,,11,8,9,7,12,8,6,10,8,11,,,,10,10,10,,,kbo-player-abilities-2024-2025-v1
52330,키움 히어로즈,주승우,P,KBO_2024_2025,404,2024+2025,,,,,,,,,,,,,,,,,13,11,12,10,11,13,12,13,15,10,10,10,,10,,10,10,,kbo-player-abilities-2024-2025-v1
64350,키움 히어로즈,하영민,P,KBO_2024_2025,1340,2024+2025,,,,,,,,,,,,,,,,,9,12,15,13,18,15,13,16,13,10,,10,,10,10,10,,,kbo-player-abilities-2024-2025-v1
66707,한화 이글스,박상언,C,KBO_2024_2025,52,2024,12,12,12,12,12,1,10,10,9,9,9,9,9,9,8,10,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
76812,한화 이글스,이재원,C,KBO_2024_2025,303,2024+2025,10,9,12,12,10,1,11,11,12,11,12,9,11,12,12,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
51762,한화 이글스,장규현,C,KBO_2024_2025,9,2024+2025,11,11,11,11,11,1,11,11,11,11,11,11,11,11,8,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
78288,한화 이글스,최재훈,C,KBO_2024_2025,696,2024+2025,15,10,17,14,14,1,10,10,13,13,13,12,11,15,14,9,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
55767,한화 이글스,한지윤,C,FUTURES_2024_2025,194,2025,6,10,7,6,7,1,7,8,9,9,9,9,9,8,5,10,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
52764,한화 이글스,허인서,C,KBO_2024_2025,30,2025,9,9,9,9,9,1,10,10,12,11,12,11,11,10,7,10,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
52769,한화 이글스,권광민,IF,KBO_2024_2025,69,2024+2025,9,12,9,9,10,1,10,10,11,11,11,11,11,10,9,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
66715,한화 이글스,김인환,IF,KBO_2024_2025,169,2024+2025,9,10,9,8,9,1,9,10,11,11,12,10,11,10,10,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
69737,한화 이글스,노시환,IF,KBO_2024_2025,1225,2024+2025,13,18,16,13,14,1,13,12,11,9,9,11,12,13,10,13,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
53764,한화 이글스,문현빈,IF,KBO_2024_2025,881,2024+2025,17,14,10,15,16,1,13,13,8,8,14,7,9,12,9,13,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
50709,한화 이글스,박정현,IF,KBO_2024_2025,2,2025,11,11,11,11,11,1,11,11,11,11,11,11,11,11,8,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
55798,한화 이글스,배승수,IF,FUTURES_2024_2025,256,2025,7,9,9,7,8,1,9,9,9,9,9,9,9,9,6,9,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
64006,한화 이글스,심우준,IF,KBO_2024_2025,467,2024+2025,11,9,9,12,11,1,14,13,12,13,11,14,10,12,12,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
79608,한화 이글스,안치홍,IF,KBO_2024_2025,729,2024+2025,10,10,11,12,10,1,12,13,11,11,12,11,11,12,13,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
65703,한화 이글스,이도윤,IF,KBO_2024_2025,651,2024+2025,12,10,7,12,11,1,12,12,12,11,11,12,13,11,11,12,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
54706,한화 이글스,이승현,IF,FUTURES_2024_2025,1,2024,8,8,8,8,8,1,8,8,8,8,8,8,8,8,7,9,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
51764,한화 이글스,정민규,IF,FUTURES_2024_2025,464,2024+2025,10,11,11,9,10,1,8,10,9,9,9,9,9,9,7,10,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
79192,한화 이글스,채은성,IF,KBO_2024_2025,1025,2024+2025,15,17,11,14,14,1,10,10,10,12,9,12,9,12,15,13,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
62700,한화 이글스,하주석,IF,KBO_2024_2025,456,2024+2025,14,12,8,12,13,1,10,11,8,12,8,16,10,10,11,12,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
54795,한화 이글스,황영묵,IF,KBO_2024_2025,675,2024+2025,15,10,11,15,14,1,12,10,9,11,12,11,9,11,10,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
66704,한화 이글스,김태연,OF,KBO_2024_2025,812,2024+2025,14,12,11,12,13,1,12,12,7,8,10,9,7,11,10,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
55703,한화 이글스,리베라토,OF,KBO_2024_2025,273,2025,14,16,12,14,14,1,11,11,12,10,14,9,11,13,11,12,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
77532,한화 이글스,손아섭,OF,KBO_2024_2025,771,2024+2025,15,11,11,15,14,1,12,10,13,12,11,13,14,14,15,10,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
69766,한화 이글스,유로결,OF,KBO_2024_2025,55,2024+2025,9,9,9,10,10,1,11,12,11,11,11,11,11,11,8,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
55710,한화 이글스,이민재,OF,KBO_2024_2025,4,2025,11,11,11,11,11,1,11,11,11,11,11,11,11,11,7,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
52704,한화 이글스,이상혁,OF,KBO_2024_2025,27,2024+2025,10,10,10,11,11,1,12,11,11,11,11,11,11,11,8,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
68700,한화 이글스,이원석,OF,KBO_2024_2025,402,2024+2025,10,10,13,11,10,1,14,13,13,11,13,11,13,12,10,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
66657,한화 이글스,이진영,OF,KBO_2024_2025,469,2024+2025,13,15,13,10,11,1,10,11,9,9,11,10,8,12,10,12,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
50704,한화 이글스,임종찬,OF,KBO_2024_2025,99,2024+2025,9,12,12,10,9,1,12,12,10,10,10,10,11,11,8,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
50707,한화 이글스,최인호,OF,KBO_2024_2025,403,2024+2025,13,12,13,13,13,1,12,13,10,11,12,12,11,12,8,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
50705,한화 이글스,강재민,P,KBO_2024_2025,20,2025,,,,,,,,,,,,,,,,,10,11,11,10,10,11,12,11,10,10,,,,10,,,,,kbo-player-abilities-2024-2025-v1
55764,한화 이글스,권민규,P,KBO_2024_2025,28,2025,,,,,,,,,,,,,,,,,9,10,9,10,10,9,11,8,9,10,,,,10,,,,,kbo-player-abilities-2024-2025-v1
51715,한화 이글스,김기중,P,KBO_2024_2025,352,2024+2025,,,,,,,,,,,,,,,,,10,10,11,12,13,10,7,12,11,9,,,10,10,10,10,10,,kbo-player-abilities-2024-2025-v1
54705,한화 이글스,김도빈,P,KBO_2024_2025,5,2024,,,,,,,,,,,,,,,,,8,12,10,11,10,11,13,8,11,,,,,,,,,,kbo-player-abilities-2024-2025-v1
65764,한화 이글스,김민우,P,KBO_2024_2025,49,2024,,,,,,,,,,,,,,,,,8,11,10,10,10,10,11,10,11,,,,,,,,,,kbo-player-abilities-2024-2025-v1
65769,한화 이글스,김범수,P,KBO_2024_2025,352,2024+2025,,,,,,,,,,,,,,,,,12,13,11,15,9,13,15,9,16,10,,,,10,10,10,,,kbo-player-abilities-2024-2025-v1
53754,한화 이글스,김서현,P,KBO_2024_2025,458,2024+2025,,,,,,,,,,,,,,,,,16,15,11,15,11,14,16,9,15,10,10,,11,11,,,,,kbo-player-abilities-2024-2025-v1
50711,한화 이글스,김승일,P,KBO_2024_2025,30,2024+2025,,,,,,,,,,,,,,,,,11,10,10,10,9,10,12,10,8,10,,,,,10,,,,kbo-player-abilities-2024-2025-v1
63765,한화 이글스,김종수,P,KBO_2024_2025,282,2025,,,,,,,,,,,,,,,,,11,13,10,13,11,12,14,7,13,10,,,,10,10,10,,,kbo-player-abilities-2024-2025-v1
76715,한화 이글스,류현진,P,KBO_2024_2025,1253,2024+2025,,,,,,,,,,,,,,,,,9,14,16,13,18,17,15,18,17,11,,10,11,,10,,,,kbo-player-abilities-2024-2025-v1
52701,한화 이글스,문동주,P,KBO_2024_2025,1003,2024+2025,,,,,,,,,,,,,,,,,15,15,15,14,17,17,17,17,15,11,10,,,11,11,11,,,kbo-player-abilities-2024-2025-v1
67703,한화 이글스,박상원,P,KBO_2024_2025,572,2024+2025,,,,,,,,,,,,,,,,,12,13,15,14,11,14,11,15,14,10,,,,10,,10,,,kbo-player-abilities-2024-2025-v1
52731,한화 이글스,박준영,P,KBO_2024_2025,24,2025,,,,,,,,,,,,,,,,,12,11,10,12,13,10,10,8,11,10,,,,10,,,,,kbo-player-abilities-2024-2025-v1
51761,한화 이글스,배동현,P,FUTURES_2024_2025,286,2024+2025,,,,,,,,,,,,,,,,,8,12,13,9,9,13,13,13,13,,,,,,,,,,kbo-player-abilities-2024-2025-v1
69974,한화 이글스,배민서,P,KBO_2024_2025,11,2024,,,,,,,,,,,,,,,,,8,12,13,13,11,13,12,13,14,,,,,,,,,,kbo-player-abilities-2024-2025-v1
65056,한화 이글스,엄상백,P,KBO_2024_2025,1054,2024+2025,,,,,,,,,,,,,,,,,11,11,12,7,15,11,14,13,8,10,11,10,10,10,10,,,,kbo-player-abilities-2024-2025-v1
54755,한화 이글스,와이스,P,KBO_2024_2025,1109,2024+2025,,,,,,,,,,,,,,,,,15,16,16,15,18,17,18,16,17,11,,,10,11,10,,11,,kbo-player-abilities-2024-2025-v1
54702,한화 이글스,원종혁,P,KBO_2024_2025,10,2025,,,,,,,,,,,,,,,,,15,10,10,10,10,10,11,11,10,10,,,,,,,,,kbo-player-abilities-2024-2025-v1
63464,한화 이글스,윤대경,P,KBO_2024_2025,40,2024,,,,,,,,,,,,,,,,,8,11,11,12,10,11,8,11,12,,,,,,,,,,kbo-player-abilities-2024-2025-v1
69213,한화 이글스,윤산흠,P,KBO_2024_2025,73,2025,,,,,,,,,,,,,,,,,14,12,12,13,11,13,13,13,13,10,,,,10,10,,,,kbo-player-abilities-2024-2025-v1
65616,한화 이글스,이민우,P,KBO_2024_2025,235,2024,,,,,,,,,,,,,,,,,8,12,13,11,9,13,13,13,14,,,,,,,,,,kbo-player-abilities-2024-2025-v1
65117,한화 이글스,이상규,P,KBO_2024_2025,196,2024+2025,,,,,,,,,,,,,,,,,10,10,11,11,11,11,9,12,9,10,,10,10,10,10,,,,kbo-player-abilities-2024-2025-v1
60768,한화 이글스,이태양,P,KBO_2024_2025,99,2024+2025,,,,,,,,,,,,,,,,,8,11,11,11,10,11,9,12,11,10,,10,,10,,10,,,kbo-player-abilities-2024-2025-v1
79764,한화 이글스,장민재,P,KBO_2024_2025,138,2024,,,,,,,,,,,,,,,,,8,11,14,10,11,13,12,15,14,,,,,,,,,,kbo-player-abilities-2024-2025-v1
77318,한화 이글스,장시환,P,KBO_2024_2025,156,2024,,,,,,,,,,,,,,,,,8,11,10,11,10,11,13,9,11,,,,,,,,,,kbo-player-abilities-2024-2025-v1
69645,한화 이글스,장지수,P,KBO_2024_2025,75,2024,,,,,,,,,,,,,,,,,8,12,10,12,10,11,11,9,10,,,,,,,,,,kbo-player-abilities-2024-2025-v1
55743,한화 이글스,정우주,P,KBO_2024_2025,228,2025,,,,,,,,,,,,,,,,,15,14,13,12,11,15,17,12,16,12,,,,10,10,,,,kbo-player-abilities-2024-2025-v1
54768,한화 이글스,조동욱,P,KBO_2024_2025,481,2024+2025,,,,,,,,,,,,,,,,,11,10,10,11,11,10,7,11,11,10,,,10,9,,,,,kbo-player-abilities-2024-2025-v1
65707,한화 이글스,주현상,P,KBO_2024_2025,460,2024+2025,,,,,,,,,,,,,,,,,11,12,14,8,11,13,13,17,12,10,,,10,10,10,,,,kbo-player-abilities-2024-2025-v1
55730,한화 이글스,폰세,P,KBO_2024_2025,697,2025,,,,,,,,,,,,,,,,,16,16,16,16,17,17,18,17,18,12,11,9,12,11,12,10,,,kbo-player-abilities-2024-2025-v1
61666,한화 이글스,한승혁,P,KBO_2024_2025,558,2024+2025,,,,,,,,,,,,,,,,,13,14,12,15,10,14,13,12,15,10,,,,10,10,10,,,kbo-player-abilities-2024-2025-v1
54729,한화 이글스,황준서,P,KBO_2024_2025,583,2024+2025,,,,,,,,,,,,,,,,,10,13,10,10,14,12,15,9,11,10,,,,10,10,10,,,kbo-player-abilities-2024-2025-v1
DRAFT-2025-024,롯데 자이언츠,김현우,P,SCOUTING_PRIOR,0,none,,,,,,,,,,,,,,,,,12,11,12,10,11,11,11,12,11,13,,,,13,10,,,,kbo-player-abilities-2024-2025-v1
DRAFT-2025-039,KT 위즈,박준혁,P,SCOUTING_PRIOR,0,none,,,,,,,,,,,,,,,,,9,10,12,12,12,11,10,12,12,9,,,,10,12,,,,kbo-player-abilities-2024-2025-v1
DRAFT-2025-042,한화 이글스,이동영,P,SCOUTING_PRIOR,0,none,,,,,,,,,,,,,,,,,8,9,10,10,10,10,9,10,10,9,,,,8,7,,,,kbo-player-abilities-2024-2025-v1
DRAFT-2025-047,NC 다이노스,유재현,IF,SCOUTING_PRIOR,0,none,11,11,10,11,11,7,10,10,9,5,9,9,9,10,7,10,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
DRAFT-2025-048,SSG 랜더스,이원준,OF,SCOUTING_PRIOR,0,none,11,11,9,10,11,6,11,10,9,5,11,9,9,9,7,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
DRAFT-2025-052,한화 이글스,박상현,P,SCOUTING_PRIOR,0,none,,,,,,,,,,,,,,,,,9,10,9,9,11,9,10,9,9,11,,,,12,12,,,,kbo-player-abilities-2024-2025-v1
DRAFT-2025-053,삼성 라이온즈,이진용,OF,SCOUTING_PRIOR,0,none,10,11,9,10,10,7,12,10,10,5,10,10,10,9,7,12,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
DRAFT-2025-055,KIA 타이거즈,최건희,P,SCOUTING_PRIOR,0,none,,,,,,,,,,,,,,,,,8,10,10,10,10,10,10,10,10,10,,,,12,9,,,,kbo-player-abilities-2024-2025-v1
DRAFT-2025-056,두산 베어스,한다현,IF,SCOUTING_PRIOR,0,none,9,9,11,10,9,6,8,10,10,5,9,10,10,11,7,8,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
DRAFT-2025-062,한화 이글스,이지성,IF,SCOUTING_PRIOR,0,none,10,9,9,10,10,8,13,11,10,5,9,10,10,9,7,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
DRAFT-2025-063,삼성 라이온즈,홍준영,P,SCOUTING_PRIOR,0,none,,,,,,,,,,,,,,,,,12,10,10,8,9,9,10,10,9,10,,,,11,12,,,,kbo-player-abilities-2024-2025-v1
DRAFT-2025-065,KIA 타이거즈,나연우,P,SCOUTING_PRIOR,0,none,,,,,,,,,,,,,,,,,9,10,9,8,9,9,10,9,8,12,,,,8,11,,,,kbo-player-abilities-2024-2025-v1
DRAFT-2025-067,NC 다이노스,정현창,IF,SCOUTING_PRIOR,0,none,9,9,9,9,9,8,7,8,9,5,8,9,9,9,7,8,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
DRAFT-2025-068,SSG 랜더스,김현재,P,SCOUTING_PRIOR,0,none,,,,,,,,,,,,,,,,,11,9,10,10,9,10,9,10,10,7,,,,8,9,,,,kbo-player-abilities-2024-2025-v1
DRAFT-2025-069,KT 위즈,이용현,IF,SCOUTING_PRIOR,0,none,10,10,10,10,10,6,9,10,10,5,9,10,10,10,7,10,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
DRAFT-2025-072,한화 이글스,엄상현,P,SCOUTING_PRIOR,0,none,,,,,,,,,,,,,,,,,9,8,8,10,8,9,8,8,9,7,,,,8,6,,,,kbo-player-abilities-2024-2025-v1
DRAFT-2025-073,삼성 라이온즈,천겸,P,SCOUTING_PRIOR,0,none,,,,,,,,,,,,,,,,,6,8,8,10,8,9,8,8,9,6,,,,8,8,,,,kbo-player-abilities-2024-2025-v1
DRAFT-2025-074,롯데 자이언츠,최민규,IF,SCOUTING_PRIOR,0,none,10,10,10,10,10,9,8,9,10,5,9,10,10,10,7,9,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
DRAFT-2025-075,KIA 타이거즈,임다온,P,SCOUTING_PRIOR,0,none,,,,,,,,,,,,,,,,,9,9,9,10,8,9,9,9,10,7,,,,11,7,,,,kbo-player-abilities-2024-2025-v1
DRAFT-2025-077,NC 다이노스,신민우,C,SCOUTING_PRIOR,0,none,9,9,9,9,9,5,13,11,9,9,8,9,9,9,7,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
DRAFT-2025-078,SSG 랜더스,이도우,P,SCOUTING_PRIOR,0,none,,,,,,,,,,,,,,,,,11,9,9,10,8,9,9,9,10,11,,,,8,7,,,,kbo-player-abilities-2024-2025-v1
DRAFT-2025-079,KT 위즈,윤상인,P,SCOUTING_PRIOR,0,none,,,,,,,,,,,,,,,,,9,8,10,10,10,9,8,10,10,7,,,,6,7,,,,kbo-player-abilities-2024-2025-v1
DRAFT-2025-080,LG 트윈스,우정안,IF,SCOUTING_PRIOR,0,none,9,10,10,9,9,7,12,11,10,5,8,10,10,10,7,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
DRAFT-2025-082,한화 이글스,엄요셉,P,SCOUTING_PRIOR,0,none,,,,,,,,,,,,,,,,,5,7,8,8,8,8,7,8,8,8,,,,5,7,,,,kbo-player-abilities-2024-2025-v1
DRAFT-2025-083,삼성 라이온즈,우승완,P,SCOUTING_PRIOR,0,none,,,,,,,,,,,,,,,,,5,7,9,9,9,8,7,9,9,9,,,,9,8,,,,kbo-player-abilities-2024-2025-v1
DRAFT-2025-085,KIA 타이거즈,엄준현,IF,SCOUTING_PRIOR,0,none,7,9,9,8,7,8,13,11,7,5,6,7,7,9,7,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
DRAFT-2025-086,두산 베어스,주양준,OF,SCOUTING_PRIOR,0,none,7,8,9,8,7,7,8,8,8,5,10,8,8,9,7,8,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
